borough,Tax block,Tax lot,community board,council district,postcode,policeprct,address,state,bldgclass,landuse,ownertype,ownername,lotarea,unitstotal,lotfront,lotdepth,lottype,assessland,yearbuilt,histdist,landmark,borocode,x,y,latitude,longitude,zonemap,notes,city
SI,5015,68,503.0,51.0,10306.0,122.0,37 JUSTIN AVENUE,NY,V0,11,,HOME SELL INC,231,0,3.0,77.0,8,774,0,,,5,946411.0,142354.0,40.5573238,-74.1361732,33c,,New York
SI,1801,6,502.0,50.0,10314.0,121.0,461 SPENCER STREET,NY,V1,11,,"GLIKIS, ANASTASIOS J",1710,0,38.0,45.0,5,21150,0,,,5,929929.0,158781.0,40.6023269,-74.1956196,26a,,New York
SI,3638,45,502.0,50.0,10306.0,122.0,200 BRYANT AVE,NY,V0,11,,204 BRYANT AVE LLC,4000,0,40.0,100.0,5,13620,0,,,5,953766.0,148902.0,40.5753251,-74.1097339,27b,,New York
SI,5520,45,503.0,51.0,10312.0,122.0,182 BARTLETT AVENUE,NY,V0,11,,RICHMOND 45 INC.,5330,0,41.0,130.0,5,15660,0,,,5,937778.0,140533.0,40.5522845,-74.1672286,33c,,New York
SI,3795,38,502.0,50.0,10306.0,122.0,113 GRIMSBY STREET,NY,V0,11,,RESILIENT HOMES HOUSING DEVELOPMENT FUND  COMPANY INC.,2850,0,30.0,95.0,5,7860,0,,,5,958365.0,148916.0,40.5753782,-74.0931789,27b,,New York
SI,1552,52,502.0,50.0,10314.0,121.0,8 CROCHERON AVENUE,NY,V0,11,,SEEM REALTY VI LLC,5000,0,50.0,100.0,5,24480,0,,,5,940837.0,161793.0,40.6106544,-74.1563574,20d,,New York
SI,7035,64,503.0,51.0,10309.0,123.0,736 MAGUIRE AVENUE,NY,V0,11,,CS III LLC,4020,0,40.2,100.51,5,19080,0,,,5,925174.0,137828.0,40.5447848,-74.2125601,33a,,New York
SI,7710,301,503.0,51.0,10309.0,123.0,480 BUTLER BOULEVARD,NY,V0,11,,"MONTEMARANO, MICHAEL",6890,0,76.79,100.06,5,22680,0,,,5,921718.0,123840.0,40.5063668,-74.2248658,35a,,New York
SI,2004,50,502.0,51.0,10314.0,121.0,68 GLENN ROAD,NY,V0,11,,CENTENNIAL ESTATES INC,5686,0,49.04,118.82,5,26040,0,,,5,941609.0,155703.0,40.5939424,-74.1535385,26c,,New York
SI,1257,55,501.0,49.0,10303.0,121.0,180 GRANDVIEW AVENUE,NY,V0,11,,"MIMIDINOVSKI, SAKET",3566,0,35.0,102.0,0,10920,0,,,5,938346.0,170815.0,40.6354053,-74.1653904,20c,,New York
SI,1236,122,501.0,49.0,10303.0,121.0,5 LOCKMAN PLACE,NY,V0,11,,"FLETE, EDWIN",2233,0,25.0,89.33,5,6540,0,,,5,939577.0,170335.0,40.6340941,-74.160952,20c,,New York
SI,3551,116,502.0,50.0,10305.0,122.0,1919 HYLAN BOULEVARD,NY,V1,11,C,NYC DEPARTMENT OF ENVIRONMENTAL PROTECTION,9363,0,85.13,220.1,5,33300,0,,,5,957183.0,151621.0,40.5827993,-74.0974446,27a,,New York
SI,4274,46,503.0,50.0,10306.0,122.0,10 STREET,NY,V0,11,,WADSWORTH RICH CORP,783,0,1.0,900.0,5,2700,0,,,5,950577.0,144948.0,40.5644606,-74.1211937,27b,,New York
SI,2100,460,502.0,51.0,10314.0,121.0,85L FREEDOM AVENUE,NY,V0,11,X,RIVINGTON HOMEOWNERS ASS LTD,15266,0,87.0,118.0,5,0,0,,,5,938951.0,157163.0,40.5979366,-74.163119,26c,,New York
SI,5520,140,503.0,51.0,10312.0,122.0,187 BARTLETT AVENUE,NY,V0,11,,GENESEE AVENUE DEVELOPERS LLC,4823,0,37.0,130.0,5,6300,0,,,5,937897.0,140618.0,40.5525184,-74.166801,33c,,New York
SI,7035,6,503.0,51.0,10309.0,123.0,87 BOMBAY STREET,NY,V0,11,,BOMBAY RADIGAN LLC,4020,0,40.2,100.51,5,19140,0,,,5,925111.0,137690.0,40.5444056,-74.2127856,33a,,New York
SI,7035,80,503.0,51.0,10309.0,123.0,171 MASON BOULEVARD,NY,V0,11,,MCGUIRE AVENUE LLC,3981,0,49.77,79.72,5,19920,0,,,5,925165.0,137599.0,40.5441562,-74.2125905,33a,,New York
SI,3040,15,502.0,50.0,10305.0,122.0,94 POUCH TERRACE,NY,V0,11,,STEUBEN LLC,5112,0,56.0,98.0,5,25800,0,,,5,963169.0,158601.0,40.6019743,-74.075916,27c,,New York
SI,6998,280,503.0,51.0,10309.0,123.0,25 MARETZEK COURT,NY,V0,11,,MANFAM LLC,15473,0,90.0,140.43,5,49920,0,,,5,924593.0,131147.0,40.5264429,-74.2145917,33b,,New York
SI,7035,68,503.0,51.0,10309.0,123.0,728 MAGUIRE AVENUE,NY,V0,11,,"CASA MASON ESTATES, LLC",40,0,39.8,100.51,5,19080,0,,,5,925198.0,137750.0,40.5445709,-74.2124731,33a,,New York
SI,1257,54,501.0,49.0,10303.0,121.0,178 GRANDVIEW AVENUE,NY,V0,11,,"MIMIDINOVSKI, SAKET",3412,0,33.5,102.0,0,10560,0,,,5,938347.0,170849.0,40.6354986,-74.1653871,20c,,New York
SI,7035,14,503.0,51.0,10309.0,123.0,71 BOMBAY STREET,NY,V0,11,,BOMBAY RADIGAN LLC,4020,0,40.2,100.51,5,19140,0,,,5,925064.0,137848.0,40.544839,-74.2129561,33a,,New York
SI,5520,135,503.0,51.0,10312.0,122.0,175 BARTLETT AVENUE,NY,V0,11,,GENESEE AVENUE DEVELOPERS LLC,4823,0,37.0,130.0,5,6300,0,,,5,937916.0,140508.0,40.5522166,-74.1667319,33c,,New York
SI,7884,83,503.0,51.0,10307.0,123.0,351 BRIGHTON STREET,NY,V0,11,,VITA ALBANESE,5000,0,50.0,100.0,5,16980,0,,,5,916928.0,122024.0,40.5013472,-74.2420726,35a,,New York
SI,195,26,501.0,49.0,10310.0,120.0,3 CHAPPELL STREET,NY,V1,11,X,"NEW HOPE COMMUNITY CHURCH, INC.",2425,0,25.0,97.0,5,28800,0,,,5,950921.0,171385.0,40.6370261,-74.120086,21a,,New York
SI,1835,150,502.0,50.0,10314.0,121.0,500 BLOOMFIELD ROAD,NY,V1,11,,"SUTHERLAND MARINE DEVELOPMENT, LLC",4252327,0,97.58,2800.0,5,3953700,0,,,5,929662.0,168217.0,40.6282251,-74.1966574,20a,,New York
SI,195,25,501.0,49.0,10310.0,120.0,1 CHAPPELL STREET,NY,V1,11,X,NEW HOPE COMMUNITY CHURCH INC,2425,0,25.0,97.0,5,28800,0,,,5,950918.0,171410.0,40.6370947,-74.120097,21a,,New York
SI,1801,160,502.0,50.0,10314.0,121.0,1800 SOUTH AVENUE,NY,V1,11,,1900 SOUTH OWNER LLC,382000,0,764.0,500.0,5,1395900,0,,,5,930940.0,160063.0,40.6058519,-74.191989,20b,,New York
SI,3658,28,502.0,50.0,10305.0,122.0,298 SEAVER AVENUE,NY,V0,11,,SI STAR REAL ESTATE INC,3000,0,30.0,100.0,0,12000,0,,,5,957869.0,151383.0,40.5821481,-74.0949739,27b,,New York
SI,5520,143,503.0,51.0,10312.0,122.0,191 BARTLETT AVENUE,NY,V0,11,,GENESEE AVENUE DEVELOPERS LLC,4823,0,37.0,130.0,5,6300,0,,,5,937891.0,140654.0,40.5526172,-74.1668228,33c,,New York
SI,5520,128,503.0,51.0,10312.0,122.0,163 BARTLETT AVENUE,NY,V0,11,,GENESEE AVENUE DEVELOPERS LLC,4823,0,37.0,130.0,5,6300,0,,,5,937934.0,140398.0,40.5519148,-74.1666663,33c,,New York
SI,5520,144,503.0,51.0,10312.0,122.0,195 BARTLETT AVENUE,NY,V0,11,,GENESEE AVENUE DEVELOPERS LLC,4823,0,37.0,130.0,3,6300,0,,,5,937885.0,140691.0,40.5527187,-74.1668447,33c,,New York
SI,5520,50,503.0,51.0,10312.0,122.0,3519 RICHMOND AVENUE,NY,V0,11,,RICHMOND 45 INC.,7200,0,45.0,96.0,3,16920,0,,,5,937787.0,140645.0,40.552592,-74.167197,33c,,New York
SI,5520,136,503.0,51.0,10312.0,122.0,179 BARTLETT AVENUE,NY,V0,11,,GENESEE AVENUE DEVELOPERS LLC,4823,0,37.0,130.0,5,6300,0,,,5,937909.0,140545.0,40.5523181,-74.1667573,33c,,New York
SI,5520,132,503.0,51.0,10312.0,122.0,171 BARTLETT AVENUE,NY,V0,11,,GENESEE AVENUE DEVELOPERS LLC,4823,0,37.0,130.0,5,6300,0,,,5,937922.0,140471.0,40.5521151,-74.16671,33c,,New York
SI,5520,48,503.0,51.0,10312.0,122.0,186 BARTLETT AVENUE,NY,V0,11,,RICHMOND 45 INC.,5330,0,41.0,130.0,5,15660,0,,,5,937771.0,140574.0,40.552397,-74.1672541,33c,,New York
SI,5520,131,503.0,51.0,10312.0,122.0,167 BARTLETT AVENUE,NY,V0,11,,GENESEE AVENUE DEVELOPERS LLC,4823,0,37.0,130.0,5,6300,0,,,5,937928.0,140435.0,40.5520163,-74.1666882,33c,,New York
SI,7066,83,503.0,51.0,10309.0,123.0,96 POPLAR AVENUE,NY,V0,11,,"KOMSIOS, NIKOLAOS",4384,0,69.29,86.44,5,22020,0,,,5,924262.0,140558.0,40.552272,-74.2158657,33a,,New York
SI,5520,127,503.0,51.0,10312.0,122.0,159 BARTLETT AVENUE,NY,V0,11,,GENESEE AVENUE DEVELOPERS LLC,4823,0,37.0,130.0,5,6300,0,,,5,937940.0,140363.0,40.5518187,-74.1666445,33c,,New York
SI,5520,139,503.0,51.0,10312.0,122.0,183 BARTLETT AVENUE,NY,V0,11,,GENESEE AVENUE DEVELOPERS LLC,4823,0,37.0,130.0,5,6300,0,,,5,937903.0,140581.0,40.5524169,-74.1667791,33c,,New York
SI,2004,51,502.0,51.0,10314.0,121.0,66 GLENN ROAD,NY,V0,11,,CENTENNIAL ESTATES INC,2643,0,23.01,113.87,5,11280,0,,,5,941638.0,155678.0,40.5938739,-74.153434,26c,,New York
SI,3792,14,502.0,50.0,10306.0,122.0,948 OLYMPIA BOULEVARD,NY,V0,11,,"RZHEVSKY, VLADIMIR",3760,0,40.0,94.0,5,11280,0,,,5,959123.0,148860.0,40.5752267,-74.0904501,27b,,New York
SI,3658,26,502.0,50.0,10305.0,122.0,296 SEAVER AVENUE,NY,V0,11,,SI STAR REAL ESTATE INC,3000,0,60.0,100.0,5,12000,0,,,5,957844.0,151400.0,40.5821947,-74.095064,27b,,New York
SI,3796,28,502.0,50.0,10306.0,122.0,183 FREEBORN STREET,NY,V0,11,,FREEBORN EMPTY LOTS,3800,0,40.0,95.0,5,11400,0,,,5,958571.0,148779.0,40.5750027,-74.0924368,27b,,New York
SI,3554,66,502.0,50.0,10306.0,122.0,44 HULL AVENUE,NY,V0,11,,"CACCESE, RICHARD C",5035,0,53.0,95.0,5,17100,0,,,5,955194.0,152148.0,40.5842396,-74.1046075,27a,,New York
SI,5474,12,503.0,51.0,10308.0,122.0,51 EAST READING AVENUE,NY,V0,11,,"EAST READING HOLDINGS, LLC",5192,0,26.0,200.0,5,17580,0,,,5,939555.0,142226.0,40.5569406,-74.1608453,33c,,New York
SI,5639,57,503.0,51.0,10312.0,123.0,110 LOVELACE AVENUE,NY,V0,11,,1671 HYLAN BLVD. LLC,4484,0,38.0,118.0,5,13440,0,,,5,935682.0,140731.0,40.5528167,-74.1747724,33c,,New York
SI,461,12,501.0,50.0,10314.0,121.0,361 NEAL DOW AVENUE,NY,V0,11,,THOMAS LAPP,1700,0,20.0,85.0,5,5520,0,,,5,946403.0,163215.0,40.614583,-74.1363188,20d,,New York
SI,33,17,501.0,49.0,10301.0,120.0,52 BROOK STREET,NY,V1,11,,MT SINAI UNITED CHRIS,2807,0,25.0,114.0,5,166950,0,,,5,961343.0,171301.0,40.6368286,-74.0825348,21c,,New York
SI,5,65,501.0,49.0,10301.0,120.0,25 CENTRAL AVENUE,NY,V1,11,,REUBEN E GROSS ETAL,5000,0,50.0,100.0,5,101250,0,,,5,963003.0,172885.0,40.6411805,-74.0765587,21c,,New York
SI,16,106,501.0,49.0,10301.0,120.0,396 ST MARKS PLACE,NY,V1,11,,"GJESHBITRAJ, NAFIJA",2070,0,23.0,90.0,5,49500,0,,,5,962653.0,172501.0,40.6401256,-74.0778187,21c,,New York
SI,16,146,501.0,49.0,10301.0,120.0,51 VICTORY BOULEVARD,NY,V1,11,,BREX ESTATES LLC,2500,0,25.0,100.0,5,72900,0,,,5,962780.0,171782.0,40.6381524,-74.0773588,21c,,New York
SI,6,3,501.0,49.0,10301.0,120.0,118 CENTRAL AVENUE,NY,V1,11,,CENTRAL AVENUE DEVELOPERS LLC,41950,0,216.0,200.0,5,1265850,0,,,5,962957.0,171964.0,40.6386524,-74.0767216,21c,,New York
SI,16,22,501.0,49.0,10301.0,120.0,101 MONTGOMERY AVENUE,NY,V1,11,,MONTGOMERY AVE INVESTORS LLC,4250,0,50.0,85.0,5,142200,0,,,5,962617.0,172228.0,40.6393762,-74.0779475,21c,,New York
SI,16,119,501.0,49.0,10301.0,120.0,428 ST MARKS PLACE,NY,V1,11,,"428 ST. MARKS PLACE HOLDINGS, INC.",2125,0,25.0,85.0,5,77850,0,,,5,962713.0,172183.0,40.6392529,-74.0776015,21c,,New York
SI,5,5,501.0,49.0,10301.0,120.0,140 BAY STREET,NY,V1,11,,"PHOENIX OPPORTUNITY HOLDINGS, LLC",14052,0,145.0,132.0,5,274500,0,,,5,963150.0,172110.0,40.6390536,-74.0760266,21c,,New York
SI,3066,243,501.0,49.0,10305.0,120.0,45 SEA GATE ROAD,NY,V0,11,,"MOSTAFAVI, RAMIN",9319,0,78.83,130.0,5,35760,0,,,5,967940.0,161335.0,40.6094886,-74.0587415,21d,,New York
SI,496,40,501.0,49.0,10304.0,120.0,725 BAY STREET,NY,V1,11,C,MTA - STATEN ISLAND RAILWAY,19684,0,180.5,105.52,5,468000,0,,,5,963677.0,166819.0,40.6245322,-74.0741117,21d,,New York
SI,13,68,501.0,49.0,10301.0,120.0,208 RICHMOND TERRACE,NY,V1,11,,"ECONOMIC DEVELOPMENT OPPORTUNITY ZONE FU ND I, LLC",5756,0,48.34,130.0,5,230850,0,,,5,961968.0,174952.0,40.6468514,-74.080295,21c,,New York
SI,19,1,501.0,49.0,10301.0,120.0,115 BELMONT PLACE,NY,V0,11,,"CHEN, YI  ZHONG",5000,0,50.0,100.0,5,16740,0,,,5,962286.0,173326.0,40.6423892,-74.0791437,21c,,New York
SI,49,171,501.0,49.0,10301.0,120.0,211 BEECHWOOD AVENUE,NY,V0,11,,GOTHELF MARK,12690,0,85.0,153.0,5,22380,0,,,5,960916.0,173186.0,40.6420014,-74.0840798,21c,,New York
SI,23,13,501.0,49.0,10301.0,120.0,455 WESTERVELT AVENUE,NY,V3,11,,RJW ISLAND ENTERPRISES LLC,3825,0,78.0,77.0,3,33780,0,,,5,961564.0,171304.0,40.6368374,-74.0817385,21c,,New York
SI,38,79,501.0,49.0,10301.0,120.0,55 WINTER AVENUE,NY,V0,11,,"BROWNING, MARY",2824,0,32.0,100.0,5,9840,0,,,5,960904.0,172140.0,40.6391303,-74.0841194,21c,,New York
SI,3636,88,502.0,50.0,10306.0,122.0,339 EDISON STREET,NY,V0,11,,"SAVO, LEONELLO JR",3500,0,35.0,100.0,5,11160,0,,,5,952870.0,148253.0,40.5735406,-74.1129562,27b,,New York
SI,17,26,501.0,49.0,10301.0,120.0,77 MONROE AVENUE,NY,V0,11,,MONTGO LLC,4250,0,25.0,170.0,5,33780,0,,,5,962390.0,172428.0,40.6399246,-74.0787661,21c,,New York
SI,17,19,501.0,49.0,10301.0,120.0,93 MONROE AVENUE,NY,V0,11,,MONTGO LLC,6375,0,75.0,85.0,5,50640,0,,,5,962370.0,172297.0,40.639565,-74.0788377,21c,,New York
SI,24,7,501.0,49.0,10301.0,120.0,109 SHERMAN AVENUE,NY,V1,11,,WILLIAM D FEIS,2500,0,25.0,100.0,5,136350,0,,,5,961921.0,171910.0,40.6385017,-74.0804543,21c,,New York
SI,17,116,501.0,49.0,10301.0,120.0,130 MONTGOMERY AVENUE,NY,V1,11,,MONTGOMERY AVE PROPERTIES LLC,2873,0,24.0,77.0,5,98550,0,,,5,962527.0,171948.0,40.6386075,-74.0782709,21c,,New York
SI,36,129,501.0,49.0,10301.0,120.0,185 CORSON AVENUE,NY,V0,11,,GREAT REDEMPTION REALTY HOLDING. LLC,3650,0,36.5,100.0,5,6300,0,,,5,960641.0,171585.0,40.6376063,-74.0850651,21c,,New York
SI,575,32,501.0,49.0,10301.0,120.0,180 VICTORY BOULEVARD,NY,V1,11,,"180 VICTORY, LLC",10300,0,90.0,110.0,3,238500,0,,,5,961552.0,171119.0,40.6363296,-74.0817812,21c,,New York
SI,529,1,501.0,49.0,10304.0,120.0,94 BROAD STREET,NY,V0,11,,94 BROAD ST. LLC,2512,0,25.0,100.0,5,11340,0,,,5,962518.0,166904.0,40.6247627,-74.0782871,21d,,New York
SI,534,40,501.0,49.0,10304.0,120.0,15 VANDERBILT AVENUE,NY,V0,11,,THE SALVATION ARMY,31620,0,275.0,115.0,5,96120,0,,,5,963472.0,165752.0,40.621603,-74.0748469,21d,,New York
SI,534,25,501.0,49.0,10304.0,120.0,45 VANDERBILT AVENUE,NY,V0,11,,THE SALVATION ARMY,295187,0,958.34,761.5,3,844080,0,Individual Landmark,,5,963702.0,166205.0,40.6228469,-74.0740197,21d,,New York
SI,565,65,501.0,49.0,10304.0,120.0,203 TARGEE STREET,NY,V3,11,,JUAN C. RUIZ,3138,0,30.17,104.0,5,9600,0,,,5,960832.0,165951.0,40.6221427,-74.0843574,21d,,New York
SI,3121,34,502.0,50.0,10305.0,122.0,47 OCEAN AVENUE,NY,V0,11,,"ASPERTI, MAURIZIO",2450,0,24.5,100.0,0,9840,0,,,5,966444.0,156909.0,40.5973373,-74.0641178,27c,,New York
SI,3121,36,502.0,50.0,10305.0,122.0,45 OCEAN AVENUE,NY,V0,11,,"ASPERTI, MAURIZIO",2531,0,25.5,100.0,5,9420,0,,,5,966431.0,156930.0,40.5973949,-74.0641646,27c,,New York
SI,3119,71,502.0,50.0,10305.0,122.0,78A WINDOM AVENUE,NY,V0,11,,"BICER, EMINEM",2800,0,20.0,140.0,5,5226,0,,,5,966365.0,156222.0,40.5954514,-74.0644004,27c,,New York
SI,52,4,501.0,49.0,10301.0,120.0,169 YORK AVENUE,NY,V0,11,,169 YORK AVE VENTURES LLC,3068,0,26.0,118.0,5,9420,0,,,5,960010.0,173290.0,40.6422844,-74.0873448,21c,,New York
SI,3124,147,502.0,50.0,10305.0,122.0,53 DOTY AVENUE,NY,V0,11,,"MEI, PELIXIA",2187,0,23.14,80.62,5,5550,0,,,5,966398.0,155248.0,40.5927781,-74.064279,27c,,New York
SI,3122,218,502.0,50.0,10305.0,122.0,18 SAND COURT,NY,V0,11,,"D HANDY, INC.",2366,0,26.0,91.0,5,8460,0,,,5,965819.0,154825.0,40.5916158,-74.0663626,27c,,New York
SI,3122,226,502.0,50.0,10305.0,122.0,10 SAND COURT,NY,V0,11,,"D HANDY, INC.",2821,0,31.0,91.0,5,13140,0,,,5,965736.0,154733.0,40.5913631,-74.0666612,27c,,New York
SI,3122,220,502.0,50.0,10305.0,122.0,16 SAND COURT,NY,V0,11,,"D HANDY, INC.",2821,0,31.0,91.0,5,10440,0,,,5,965800.0,154803.0,40.5915554,-74.066431,27c,,New York
SI,3122,171,502.0,50.0,10305.0,122.0,15 SAND COURT,NY,V0,11,,"D HANDY, INC.",2542,0,31.0,82.0,5,9300,0,,,5,965865.0,154743.0,40.5913909,-74.0661968,27c,,New York
SI,3122,174,502.0,50.0,10305.0,122.0,19 SAND COURT,NY,V0,11,,"D HANDY, INC.",5084,0,62.0,82.0,5,20700,0,,,5,965916.0,154799.0,40.5915447,-74.0660133,27c,,New York
SI,3122,129,502.0,50.0,10305.0,122.0,209 FATHER CAPODANNO BL,NY,V0,11,,AMENO MICHAEL,1950,0,26.0,75.0,5,8040,0,,,5,966148.0,154937.0,40.5919239,-74.0651783,27c,,New York
SI,3124,116,502.0,50.0,10305.0,122.0,123 FATHER CAPODANNO BL,NY,V0,11,,RESILIENT HOMES HOUSING DEVELOPMENT FUND  COMPANY INC.,3795,0,85.0,151.0,3,16500,0,,,5,966669.0,155565.0,40.5936487,-74.0633041,27c,,New York
SI,3122,173,502.0,50.0,10305.0,122.0,17 SAND COURT,NY,V0,11,,"D HANDY, INC.",2132,0,26.0,82.0,5,7800,0,,,5,965885.0,154765.0,40.5914513,-74.0661248,27c,,New York
SI,3122,169,502.0,50.0,10305.0,122.0,13 SAND COURT,NY,V0,11,,"D HANDY, INC.",2542,0,31.0,82.0,5,9300,0,,,5,965844.0,154720.0,40.5913277,-74.0662723,27c,,New York
SI,69,101,501.0,49.0,10301.0,120.0,17 CLINTON AVENUE,NY,V1,11,,STEEPLECHASE BUILDING CORP,2500,0,25.0,100.0,5,43650,0,,,5,957019.0,174008.0,40.6442465,-74.0981253,21a,,New York
SI,3643,38,502.0,50.0,10306.0,122.0,104 JACQUES AVENUE,NY,V0,11,,JACQUES PROFESSIONAL BUILDING LLC,7000,0,70.0,100.0,5,22860,0,,,5,952936.0,147933.0,40.5726625,-74.1127172,27b,,New York
SI,3636,3,502.0,50.0,10306.0,122.0,81 JACQUES AVENUE,NY,V0,11,,"SAVO, LEONELLO JR",3500,0,35.0,100.0,3,11160,0,,,5,952810.0,148167.0,40.5733044,-74.1131718,27b,,New York
SI,2887,23,501.0,49.0,10304.0,120.0,227 ODER AVENUE,NY,V0,11,,227 ODER DEVELOPMENT LLC,2500,0,25.0,100.0,5,6000,0,,,5,960605.0,161703.0,40.6104822,-74.0851602,21d,,New York
SI,3154,31,502.0,50.0,10304.0,122.0,429 ODER AVENUE,NY,V0,11,,429 ODER LLC,2500,0,25.0,100.0,5,6660,0,,,5,959561.0,160366.0,40.6068095,-74.0889154,21d,,New York
SI,3160,4,502.0,50.0,10304.0,122.0,2060 CLOVE ROAD,NY,V0,11,,CLOVE PROPERTY MANAGEMENT LLC,2800,0,28.0,100.0,4,13800,0,,,5,960885.0,159433.0,40.6042522,-74.0841439,27c,,New York
SI,178,82,501.0,49.0,10310.0,120.0,291 BROADWAY,NY,V1,11,,291 VENTURES LLC,2000,0,20.0,100.0,5,44100,0,,,5,951818.0,170358.0,40.6342105,-74.1168492,21a,,New York
SI,58,87,501.0,49.0,10301.0,120.0,59 PARK PLACE,NY,V0,11,,"TAGAYEV, ALIJAN",7516,0,97.6,72.28,5,18120,0,,,5,959106.0,173112.0,40.6417933,-74.0906015,21a,,New York
SI,158,129,501.0,49.0,10310.0,120.0,159 NORTH BURGHER AVENUE,NY,V0,11,,BETHEL APOSTOLIC ASSEMBLY,8050,0,50.0,162.0,5,23100,0,,,5,952426.0,171575.0,40.6375531,-74.1146644,21a,,New York
SI,184,225,501.0,49.0,10310.0,120.0,1441 RICHMOND TERRACE,NY,V1,11,,BLOCK 184 LLC,6487,0,136.0,52.0,5,120600,0,,,5,952234.0,173230.0,40.642095,-74.115364,21a,,New York
SI,3154,32,502.0,50.0,10304.0,122.0,427 ODER AVENUE,NY,V0,11,,429 ODER LLC,2500,0,25.0,100.0,5,6660,0,,,5,959576.0,160385.0,40.6068617,-74.0888615,21d,,New York
SI,3151,30,502.0,50.0,10304.0,122.0,778 RICHMOND ROAD,NY,V1,11,,RICHMOND 778 LLC,4850,0,50.0,97.0,5,189900,0,,,5,958946.0,160834.0,40.6080924,-74.091132,21b,,New York
SI,177,69,501.0,49.0,10310.0,120.0,1001 CASTLETON AVENUE,NY,V1,11,,1001 CASTLETON AVENUE VENTURES LLC,1800,0,18.0,100.0,5,39600,0,,,5,952119.0,170616.0,40.6349198,-74.1157659,21a,,New York
SI,140,3,501.0,49.0,10310.0,120.0,41 ST AUSTINS PLACE,NY,V0,11,,"GUSTAFSSON, JOHN C",6100,0,50.0,122.0,5,18300,0,,,5,954384.0,170960.0,40.6358719,-74.1076068,21a,,New York
SI,155,159,501.0,49.0,10310.0,120.0,623 FOREST AVENUE,NY,V1,11,,BENT-LEIGH HOLDINGS LLC,4414,0,41.0,104.0,5,49500,0,,,5,953809.0,168888.0,40.6301827,-74.1096692,21a,,New York
SI,3377,48,502.0,50.0,10305.0,122.0,424 ALTER AVENUE,NY,V0,11,,GOOD KARMA REALTY CORP.,2089,0,20.0,105.0,5,4980,0,,,5,959700.0,153202.0,40.5871462,-74.0883888,27c,,New York
SI,3377,46,502.0,50.0,10305.0,122.0,422 ALTER AVENUE,NY,V0,11,,"SIMONCINI III, VINCENT",10717,0,40.0,197.0,5,25440,0,,,5,959644.0,153168.0,40.5870527,-74.0885903,27c,,New York
SI,3592,72,502.0,50.0,10306.0,122.0,1145 NORTH RAILROAD AVE,NY,V1,11,,INFINITY ELECTRIC INC.,1751,0,17.0,106.67,5,45900,0,,,5,953750.0,150393.0,40.5794176,-74.1097982,27b,,New York
SI,1155,19,501.0,49.0,10303.0,121.0,205 GRANITE AVENUE,NY,V1,11,,CHAYIL PROPERTIES LLC,13200,0,40.0,92.17,5,326250,0,,,5,943069.0,169598.0,40.6320881,-74.1483662,20c,,New York
SI,5900,33,503.0,51.0,10312.0,123.0,1529 ARTHUR KILL ROAD,NY,V1,11,,MARCIANO WHOLESALE CABINETS INC,6372,0,56.0,120.0,5,125100,0,,,5,931153.0,144413.0,40.5628971,-74.1910989,26b,,New York
SI,5900,39,503.0,51.0,10312.0,123.0,1525 ARTHUR KILL ROAD,NY,V1,11,,"BECKY MANAGEMENT, LLC.",8642,0,77.0,130.0,5,84600,0,,,5,931220.0,144479.0,40.5630787,-74.1908583,26b,,New York
SI,1234,93,501.0,49.0,10303.0,121.0,370 UNION AVENUE,NY,V0,11,,UNION/FOREST HOMEOWNERS ASSOCIATION INC.,2800,0,20.0,140.0,5,8760,0,,,5,940274.0,167943.0,40.6275321,-74.1584252,20c,,New York
SI,1190,105,501.0,49.0,10303.0,121.0,28 CECIL COURT,NY,V0,11,X,GIORDAN DEVELOPMENT CORP.,3400,0,50.0,68.8,6,0,0,,,5,941868.0,169795.0,40.6326232,-74.1526944,20c,,New York
SI,1183,33,501.0,49.0,10303.0,121.0,400 LAKE AVENUE,NY,V1,11,,GRAND LAKE HOLDING CORP.,4578,0,50.0,91.0,5,207450,0,,,5,941922.0,167410.0,40.6260771,-74.1524849,20d,,New York
SI,1477,31,501.0,49.0,10303.0,121.0,1781 FOREST AVENUE,NY,V1,11,,"1781 FOREST AVE, LLC",6200,0,60.0,117.0,5,213300,0,,,5,943108.0,167128.0,40.6253087,-74.1482107,20d,,New York
SI,1176,158,501.0,49.0,10303.0,121.0,213 SIMONSON AVENUE,NY,V0,11,,213 SIMONSON AVE VENTURES LLC,3762,0,33.0,114.0,5,10680,0,,,5,942058.0,169288.0,40.6312325,-74.1520067,20c,,New York
SI,3729,32,502.0,50.0,10306.0,122.0,121 MORELAND STREET,NY,V0,11,X,"THE NATURE CONSERVANCY, INC.",2270,0,21.42,106.0,5,6660,0,,,5,957720.0,149313.0,40.576466,-74.0955022,27b,,New York
SI,3850,15,502.0,50.0,10305.0,122.0,14 SIOUX STREET,NY,V0,11,,"RAIMONDI, ROBERT",1800,0,60.0,60.0,5,5520,0,,,5,960669.0,148917.0,40.5753874,-74.0848851,27d,,New York
SI,4762,25,503.0,50.0,10306.0,122.0,233 FOX LANE,NY,V0,11,C,CITY OF NEW YORK,2500,0,50.0,50.0,5,7320,0,,,5,951959.0,141430.0,40.5548096,-74.1162029,34a,,New York
SI,4781,20,503.0,50.0,10306.0,122.0,107 FOX BEACH AVENUE,NY,V0,11,C,CITY OF NEW YORK,1620,0,27.0,60.0,5,4740,0,,,5,952452.0,140607.0,40.5525524,-74.1144249,34a,,New York
